,logS,SMILES
34,-4.0571851475,C[N+](C)(CCCN[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC([O-])=O
5473,-3.947,CCCC(C)c1cccc(OC(=O)NC)c1.CCC(CC)c2cccc(OC(=O)NC)c2
6965,-1.456,c1ccc2cnccc2c1
6819,-1.0354,CCCCN(CC)N=O
209,-2.7160174073000003,[Co++].CCC(C)(CCC(C)C)C([O-])=O.CCC(C)(CCC(C)C)C([O-])=O
4018,-2.1792,CCCCS
399,-4.8285219564,CCC(C)N1N=CN(C1=O)c2ccc(cc2)N3CCN(CC3)c4ccc(O)cc4
6894,-2.0027,CC(CCl)OC(C)CCl
619,-4.6451400046,CCCCC(CC)COC(C)=O
2335,-2.0686300615,[Na+].[O-][S](=O)(=O)C1=CC(=O)C2=C(NNc3ccccc3C(F)(F)F)C(=N)C=CC2=C1
1118,-3.4088248510000003,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O
9771,0.6509999999999999,CNC(=O)C=C(C)OP(=O)(OC)OC
5731,-4.9242,CCO[P](=S)(OCC)Oc1cc(C)nc(n1)N(CC)CC
6989,-2.1308,CCO[S](=O)(=O)c1ccccc1
6664,-3.3015,OC(=O)c1cccc2ccccc12
2815,-2.2100723772,C[Si](C)(C)N[Si](C)(C)C
3320,-0.6530596225,CCCCOCC(C)OCC(C)O
3324,-4.2192268325,Nc1c(Oc2ccccc2)cc(O)c3C(=O)c4ccccc4C(=O)c13
1141,-5.1720565184,CCCCC\C(=C/c1ccccc1)C(OCC)OCC
1441,-4.3409088983,CC(=O)OCCN(CCC#N)c1ccc(cc1)N=Nc2sc3cc(ccc3n2)[N+]([O-])=O
6369,-4.4689,COc1ccsc1CN(C(=O)CCl)c2c(C)cccc2C
1117,-3.0687460001,N#CCc1ccccc1
3887,-0.9452,ClCC(=O)N(CC=C)CC=C
2627,0.049756882,C=CCOCC1CO1
8968,-4.53,CCC1(CC)CCC(=O)NC1=O
4120,-4.9405,BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr
9661,-2.13,CN1CCN(CC2=CN=C(Cl)C=C2)C1=NC#N
6088,0.4733,CCCO[P](=O)(OC)OC
6456,-1.3486,OC1CCN(CC1)C(=O)COC(=O)c2ccccc2
5098,-4.413,COc1cc(Cl)c(OC)cc1Cl
7707,-2.26,FC1=CNC(=O)N(C1=O)C(=O)C2=CC=CC=C2
6254,-4.0017,CCO[P](=O)(Cc1ccc(cc1)c2sc3ccccc3n2)OCC
4277,-0.8014,NC(=O)NCCC(O)=O
545,0.2936043702,[Co++].CC([O-])=O.CC([O-])=O
9389,-2.68,O=C(CCCN1CCC(O)(C2=CC=CC=C2)CC1)C1=CC=CC=C1
8163,-1.7,CCN(CC1=CC=NC=C1)C(=O)C(CO)C2=CC=CC=C2
6710,-3.0753,CCCCCBr
1939,-1.5917155587,[Ca++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O
3472,-7.112066324,Cc1cc(O)c(cc1Sc2cc(c(O)cc2C)C(C)(C)C)C(C)(C)C
5742,-3.9049,CCO[P](=S)(OCC)Oc1ncn(n1)c2ccccc2
21,-4.2873429345,CC(C)=C1CCC(=CC1)C
5997,-4.0097,NC(=O)C1(CCCCC1)N2C(=O)c3cccc(Cl)c3C2=O
3390,-7.0074879806,CC(C)OC(=O)c1ccc(C)c(c1)N=Nc2c(O)c(cc3ccccc23)C(=O)Nc4cc(Cl)c(NC(=O)c5cc6ccccc6c(N=Nc7cc(ccc7C)C(=O)OC(C)C)c5O)cc4Cl
7259,-2.31,CC/C=C(C)/C1(CC)C(=O)NC(=O)NC1=O
9888,-0.88,CCl
676,-2.9792447784,COc1cc(NC(=O)CC(C)=O)c(OC)cc1Cl
4835,-3.6778,Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2
5146,-1.0632,COc1ccc(cc1)C(=O)CCC(O)=O
7112,-3.6929,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO
5789,-5.2239,CC(C)c1ccccc1O[P](=O)(Oc2ccccc2)Oc3ccccc3
8435,-2.7,CC(C)C1=C(SC2=C(C=C(\C=C\C(=O)N3CCN(CC3)C(C)=O)C=C2)[N+]([O-])=O)C=CC=C1
5319,-2.9395,CCN(/N=C/c1oc(cc1)[N+]([O-])=O)C(N)=O
2293,0.4201828890999999,[Cl-].C[n+]1ccccc1
4915,-0.3462,C\C(NO)=C/N=O
872,-4.524775941100001,Clc1cc(c(Cl)cc1c2[nH]c3ccc4C(=O)c5ccccc5C(=O)c4c3n2)c6[nH]c7ccc8C(=O)c9ccccc9C(=O)c8c7n6
7976,-0.91,COC1=NC2=C(C=NC=N2)N=C1
671,-3.8305001771,CC(=O)OC/C=C(C)/CCC=C(C)C
2271,0.1271332296,O.O.O.O.O.O.O.[Co++].[O-][S]([O-])(=O)=O
1557,-6.6194034302,CCCCCCCCCC(O)=O.CCCCCCCC(O)=O.CCCCCCC(O)=O.OCC(CO)(CO)CO
1855,-2.6630758608,Clc1ccc2N(C3CC[NH2+]CC3)C(=O)Nc2c1
4577,-2.3837,Oc1ccc(cc1)C(c2ccc(O)cc2)=C3C=CC(=O)C=C3
4486,-4.2808,CCC(C)C(C)C
6966,-5.4002,c1ccc2nc(ccc2c1)c3ccc4ccccc4n3
976,-3.0741522071,CC12CCCC(C)(CC1)C2=NO
8376,-4.78,NC1=CC=C(C=C1)[S](=O)(=O)NC2=CC=C(C=C2Br)[N+]([O-])=O
1746,-0.4390291979,COC(C)(C)CCOC(C)=O
7044,-3.6912,Nc1c(Cl)cc(Cl)cc1Cl
9793,0.523,CCN(CC)C(=O)C(=CCOP(=O)(OC)OC)Cl
7647,-0.81,CCC(=O)OCN1C=C(F)C(=O)NC1=O
6430,-2.254,CN(CC(O)=O)C(=O)COC(=O)c1ccccc1
429,-1.6822793230000002,Nc1cccc2ccc(cc12)[S](O)(=O)=O
4563,-1.0574,NC(=O)C(Br)Br
9593,-0.43,NC1=NC(=O)N(C2CCC(CO)O2)C=C1
6972,-4.912,Nc1ccc(cc1Cl)c2ccc(N)c(Cl)c2
87,-3.8464965295,CC(=C)C1CCC(=CC1)C
343,-3.591642752,Nc1c(Cl)cc(cc1Cl)C(F)(F)F
8076,-5.96,C1CC2=CC=C3CCCC4=CC=C(C1)C2=C34
361,-3.6510805625,CN[S](=O)(=O)c1cc(OC)c(N)cc1OC
4498,-2.4944,OC(=O)c1[nH]cnc1C(O)=O
1060,-2.0003579549,Fc1cccc(F)c1
1086,-3.2045127381,COc1cc(ccc1N)[N+]([O-])=O
6962,-2.6806,c1cnc2c(c1)ccc3ncccc23
5918,-6.8245,Clc1cccc(c1)c2c(Cl)cccc2Cl
570,-2.7764329492,CC(C)(C)OOC(=O)c1ccccc1
3452,-5.9495319098,CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C
5713,-2.5301,CC(O)C(O)c1cnc2NC(=NC(=O)c2n1)N
6491,-4.7886,COc1cc(OC)nc(NC(=O)N[S](=O)(=O)c2n3ccccc3nc2Cl)n1
4265,-2.3208,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I
1295,-7.016412076799999,CCCCCCCCCCCC(=O)N(CCCC)CCCC
3269,0.6211099353,C[N+](C)(C)C.OC(=O)c1ccccc1C([O-])=O
1228,-5.609857774299999,CC(C)c1ccc(cc1)c2ccccc2
7667,-2.24,CCCCCCOC(=O)N1C=C(F)C(=O)NC1=O
4235,-3.3469,CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1
2280,-0.9492775868,[Na+].Cc1ccc(cc1N)C(=O)Nc2ccc(cc2)[S]([O-])(=O)=O
5990,-2.3005,CNC(=O)Oc1ccccc1OC(CCl)OC
8711,-4.23,ClC(=C(C=C(Cl)Cl)Cl)Cl
5293,0.0402,C[S](=O)(=O)N[S](C)(=O)=O
9291,-1.83,CCC1CCC(=NO)C(=NO)C1
4956,0.4579,CC(C)C(NC(=O)CN)C(O)=O
8101,-5.06,CC1=CC=CC(=C1)NC2=CC=CC=C2C(O)=O
2477,-0.9229632085,FC(F)CCl
5551,0.4579,CC(C)C(N)C(=O)NCC(O)=O
5223,-3.9588,CC(C)C(=O)Oc1ccc(cc1)[N+]([O-])=O
6528,-3.8121,CC(C)N(C(=O)COc1sc(nn1)C(F)(F)F)c2ccc(F)cc2
6621,-3.94,[O-][N+](=O)c1ccc(Cl)c(Cl)c1Cl
6184,-2.5622,CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1
6275,-1.7872,CCC1(C(=O)NC(=O)N(CC(O)CO)C1=O)c2ccccc2
9435,-2.11,CCCC1=CC(=O)N(CCC(=O)O)C=C1
2825,-2.2396237358,OC(=O)c1oc(cc1)C(O)=O
6513,-4.4363,CSC(=O)c1cccc2nnsc12
4789,-2.568,CCCCCO[N+]([O-])=O
4488,-0.6805,CCC(C)C(C)=O
2520,0.0188462521,[Cl].COc1cc(CN)ccc1O
1960,0.4499772209,CNC.OC(=O)COc1ccc(Cl)cc1Cl
2049,-0.0675110058,CC(=C)C=O
2859,-2.5159153811,C[C@@H]1[C@@H](CN)C[C@H]2C[C@@H]1C2(C)C
2806,-2.2385851258,FC(F)(F)C(Br)=C
9752,-2.23,Cc1ccccc1Br
795,-3.0203942687,ClCCCN1C(=O)Nc2ccccc12
7662,-4.52,COC(=O)NC1=NC2=CC=CC=C2[NH]1
1584,-6.2463311334,CO[Si](OC)(C(C)C)C(C)C
1451,-4.3765465432,C[C](C)C
3227,0.4108359647999999,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O
7186,-1.5241,OC(=O)c1cccc(n1)C(O)=O
3683,-5.7769,CN(C)c1ccc(cc1)N=Nc2cccc(C)c2
2219,-0.4725815013,[NH4+].[NH4+].[O-]C(=O)C([O-])=O
2058,-1.0569732819,CCSC
7979,-0.46,CC1=NC2=C(N=CN=C2)N=C1C
2206,0.3662767625999999,N.N.O[C@H]([C@@H](O)C(O)=O)C(O)=O
7024,-0.1764,CCC(=O)C(C)=O
5474,-2.125,CCCCCCCCOCCO
9867,-2.404,Nc3nc(N)c2nc(c1ccccc1)c(N)nc2n3
6999,-1.1912,OC(=O)C(=O)c1ccc2OCOc2c1
1018,-3.2230398856,OC(=O)C(c1ccccc1)c2ccccc2
1220,-5.7479695323,CCCCCC(C)OC(=O)COc1ccc(Cl)c2cccnc12
4735,-1.5883,O=C(NNC(=O)c1ccccc1)c2ccccc2
9283,-4.16,CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C
7724,-2.74,NC1=NC2=C(N=C[N]2C3OC(CO)C(O)C3O)C(=O)N1
6971,-4.3495,CC\C(c1ccc(O)cc1)=C(\CC)c2ccc(O)cc2
8574,-3.1630000000000003,CCC(C)C
9632,-4.17,CC1C(N)CN1C1=C(F)C2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1
9405,-1.22,CN(C)CC(O)C1=C2C=CC=CC2=C(Cl)C=C1
7649,-5.48,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C12
6242,-8.9706,Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl
3651,-9.5344195865,CCCCCCCC/C=C/CCCCCCCCO[P+](=O)OCCCCCCCC\C=C\CCCCCCCC
2193,-1.0469016509,[Cl-].CN(C)[C@H]1[C@@H]2C[C@@H]3[C@H](O)c4c(Cl)ccc(O)c4C(=C3C(=O)[C@]2(O)C(=O)\C(=C(N)/O)C1=O)O.[H+]
1055,-3.0080823215,CC(=C)c1ccccc1
5157,-2.1351,CC(Oc1ccc(Cl)cc1)C(O)=O
1798,-0.0784185571,[Na+].[O-][S](=O)(=O)CCNC1CCCCC1
79,-4.285895804,[Zn++].[S-]c1sc2ccccc2n1.[S-]c3sc4ccccc4n3
4244,-1.0456,CC(C)CC(N)C(O)=O
5658,-3.7162,CC(=O)Nc1ccc(cc1)[S](=O)(=O)Nc2ccccn2
6987,0.0433,CC[S](=O)(=O)CC
6101,-3.0031,Clc1ccc(c(Cl)c1)C2(Cn3cncn3)OCCO2
606,-1.4612448391,[Na+].[Na+].[Na+].[Na+].CC(=O)Nc1ccc(c2C=C(/C(=N/Nc3ccc(N=Nc4ccc(cc4)[S]([O-])(=O)=O)c5ccc(cc35)[S]([O-])(=O)=O)C(=O)c12)[S]([O-])(=O)=O)[S]([O-])(=O)=O
1470,-5.5133127462,O=C1c2ccccc2c3ccc4c5ccc6c7ccccc7C(=O)c8ccc(c9ccc1c3c49)c5c68
1151,-5.2179508887,CC(c1ccc(OC#N)cc1)c2ccc(OC#N)cc2
3635,-8.8106451034,O=C1c2ccccc2C(=O)c3c4[nH]c5c(ccc6C(=O)c7c8[nH]c9c(ccc%10C(=O)c%11ccccc%11C(=O)c9%10)c8ccc7C(=O)c56)c4ccc13
6577,-8.0575,c1ccc2c(c1)ccc3c4ccccc4ccc23
81,-4.0217535152,CCCCCC/C=C/C1CC(=O)OC1=O
7027,-5.2917,CCO[P](=S)(OCC)O/N=C(C#N)/c1ccccc1Cl
4681,-1.2558,OC(=O)C1=CCCCC1
3914,-0.889,CCCC(C)C(O)=O
7404,-1.73,NC1=NC=NC2=C1N=C[N]2C3OC(CO)C(O)C3O
5108,0.4864,C[C@H]1C[NH2+][C@H](C)C[NH2+]1
1652,-7.2540426772,O=[P](OCc1ccccc1)(OCc2ccccc2)O[P](=O)(OCc3ccccc3)OCc4ccccc4
35,-4.7932278922,CCC(Cc1ccccc1)(N(C)C)C(=O)c2ccc(cc2)N3CCOCC3
1358,-6.0798516889,CCCCCC/C=C/CCCCCCCc1cccc(OCC2CO2)c1.CCC/C=C/C/C=C/CCCCCCCc3cccc(OCC4CO4)c3.C=CC/C=C/C/C=C/CCCCCCCc5cccc(OCC6CO6)c5
4529,-4.3063,CCCC(C)CC
2941,-3.13627918,Cc1cccc2NC(=S)Nc12
452,-2.8204596094,CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC2=O
1749,-0.634868411,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].Oc1c(Nc2nc(Cl)nc(Nc3ccc(Nc4nc(Cl)nc(Nc5c(O)c6c(cc(cc6N=Nc7ccc8c(cccc8[S]([O-])(=O)=O)c7[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc5[S]([O-])(=O)=O)n4)cc3)n2)c(cc9cc(cc(N=Nc%10ccc%11c(cccc%11[S]([O-])(=O)=O)c%10[S]([O-])(=O)=O)c19)[S]([O-])(=O)=O)[S]([O-])(=O)=O
6490,-5.707999999999999,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(cc2F)C#N)cc1
7772,-8.04,ClC1=CC(=C(OC2=C(Cl)C=C(Cl)C(=C2)Cl)C(=C1)Cl)Cl
1659,-7.3970339946,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Br
9057,-1.74,CCCC(C)(COC(N)=O)COC(N)=O
566,-3.86580004,COc1ccc(cc1N)C(=O)Nc2ccccc2
7171,-2.5417,[O-]c1cccc2[nH+]cccc12
3175,-0.0920128034,[K+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O
3325,-4.3931837232,CCn1nc2cc(cc3C(=O)c4ccccc4c1c23)c5cc6nn(CC)c7c8ccccc8C(=O)c(c5)c67
1096,-2.2929334424000003,Nc1ccc(Cc2ccc(N)cc2)cc1
9415,-0.07,CCC1(C(=O)NC(=NC1=O)[O-])CC
568,-2.5105450102,CCC(C)(C)Cl
7909,-2.15,O=C(NCN1CCCCC1)C2=CC=CC=C2
533,-3.9550420009,CCCCCCCC\C=C/CCCCCCCCNCCCN
5998,-1.3381,OC(=O)CSC1CCCCC1
2918,-2.9170001587,Cc1ccc(C(N)=O)c(O)c1
2433,-0.6872171371,[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1cccc2cc(NNC3=CC(=O)C4=CC(C=CC4=C3[S]([O-])(=O)=O)=NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc8cccc(c8c7)[S]([O-])(=O)=O)/C(=Cc6c5)[S]([O-])(=O)=O)ccc12
1051,-2.4057571965,CCOc1cc(NC(=O)c2ccccc2)c(OCC)cc1N
2807,-2.24666187,COc1ccc(CC(C)C=O)cc1
7906,-1.56,OC(=O)C(S)CC1=CC=CC=C1
8480,-4.28,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)C3=CC=C(Cl)C=C3
3992,0.5273,CNCC(O)=O
7939,-2.49,CC(=O)OC1=CC=C(NC(N)=O)C=C1
105,-4.3876832538,CCCCOC(=O)c1ccccc1C(=O)OCCCC
9623,-3.91,CCC1C(N)CN1C1=CC2=C(C=C1F)C(=O)C(C(=O)O)=CN2C1CC1
9813,-3.38,CCCCCCCCC(=O)OC
2432,-0.6670324644,CCCC[NH+](C)C
4750,-3.4792,COCCCNc1nc(NCCCOC)nc(SC)n1
6715,-4.8102,CCCCCCCI
9393,-3.35,O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C1=CC=CC=C1
3262,0.779379433,[Na+].CCCCC(CC)C([O-])=O
659,-2.7782267945,COc1ccc(\C=C\C)cc1OC
6204,-7.3149,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2
4202,-6.6277,[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45
3502,-7.461800321799999,Clc1ccc(Cl)c(N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccc5NC(=O)Nc5c4)c1
9193,-3.82,CCCOC(=O)C1=C(C(=O)OCCC)C=CC=C1
8918,-1.6,CC(C)CC(=O)CC(=O)C
4323,-4.6835,O=Nc1ccc(NNC(=O)c2ccccc2)cc1
8103,-4.28,CCC1=NC2=C(N=C1CC)C(=O)NC(=N2)N
8623,-3.74,CC(C)(C)c1sc(N[S](=O)(=O)c2ccc(N)cc2)nn1
5623,-1.747,CCC1OC(=O)c2ccccc12
1703,0.6127511139,CC(C)c1ccc(cc1)[S](O)(=O)=O
1,-3.2547670983,O=C1Nc2cccc3cccc1c23
378,-2.7113870277,CN(C)Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C
1194,-5.4266410391,C[C@@H]1CC[C@H]2C(C)(C)C3CC12CCC3(C)OC(C)=O
8720,-1.17,OCC(CC)CC
5633,-3.8557,Oc1cc(ccc1[N+]([O-])=O)c2ccccc2
8478,-3.83,CC(C)(C)NC(=O)C1N(CSC1(C)C)C(=O)C(O)C(CC2=CC=CC=C2)NC(=O)COC3=CC=CC=C3
6534,-3.3086,COC(=O)C1(CC1)[S](=O)(=O)c2ccc(Cl)cc2
7672,-0.92,CN(CC(N)=O)C(=O)COC(=O)C1=CC=CC=C1
2951,-3.4375252922,CC(C)CCC(C)(O)C#CC(C)(O)CCC(C)C
4129,-1.0831,BrN1C(=O)CCC1=O
94,-2.6038411441,[Na+].[Na+].[O-][S](=O)(=O)c1ccc(N\N=C\2C=CC(=O)C(=N/Nc3ccc(c4ccccc34)[S]([O-])(=O)=O)\C2=O)c5ccccc15
2703,0.7590091939,Oc1ccc(cc1)[S](O)(=O)=O
7065,-6.7798,Clc1cccc(c1Cl)c2c(Cl)ccc(Cl)c2Cl
8770,-0.8,Oc(ccc(N)c1)c1
4895,-4.2507,CCC1CCCCC1
7882,0.54,CNC(=O)C(C)SCCS[P](=O)(OC)OC
2513,1.7009159091,[NH4+].OCC([O-])=O
6097,-1.4504,CC(C)([S](C)(=O)=O)[S](C)(=O)=O
6084,-4.2474,CC(N(c1ccc(F)c(Cl)c1)C(=O)c2ccccc2)C(O)=O
1105,0.652738306,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1
5854,-6.4491,CCCN(CCC)c1c(cc(cc1[N+]([O-])=O)C(C)C)[N+]([O-])=O
9359,-2.13,CN1CC2C3=C(C=CC=C3)OC3=C(C=C(Cl)C=C3)C2C1
3539,-8.2900385416,CC(C)(C)CC(C)(C)N(c1ccccc1)c2cccc3ccccc23
7824,-1.16,C\C(I)=C\C(O)=O
1392,-2.5035796109,O.[In+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N](=O)=O
5087,-0.0821,C[Hg]C#N
853,-5.0896861436,ClC1=C(Cl)C(=O)C(=C(Cl)C1=O)Cl
7354,-0.91,C[N]1C=NC2=C1C(=O)N(C)C(=O)N2C
3526,-7.5579677799,Cc1ccc(cc1N\N=C2/C(=O)C(=Cc3ccccc23)C(=O)Nc4ccccc4)[N+]([O-])=O
3620,-6.757182205,CCCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCCC)c(c1)C(=O)OCCCCCCCCC
1044,-4.2579024627,Cc1cc(c(O)c(C)c1CC#N)C(C)(C)C
5065,-2.5403,CCO[P](=S)(OCC)SCC[S](=O)(=O)CC
5487,-0.9249,CC1(C)C2CCC1(C)C(=O)C2O
7804,-5.19,OC1=C(Br)C=C(\C=N\OC2=C(C=C(C=C2)[N+]([O-])=O)[N+]([O-])=O)C=C1Br
6327,-2.3614,COCC(C)N(C(=O)CCl)c1c(C)scc1C
522,-1.9807853884,[Cl-].C[N+](C)(C)c1ccc2ccc(O)c(N=Nc3ccc(N)cc3)c2c1
4038,0.2716,CCOCCOC(C)=O
3728,-3.3567,CNC(=O)Oc1cccc(c1)C(C)C
4272,-0.8493,CCC[C@H]1CCCCN1
137,-1.1383824511,CC(=O)c1ccc(O)cc1
1237,-5.965154646,COC(=O)c1ccc(cc1[N+]([O-])=O)C(=O)Nc2cc(Cl)ccc2Cl
1130,-4.4617160697000005,Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl
1085,-3.3224225356,CCCCOCCOC(=O)c1ccccc1
5402,-2.0853,COC(=O)c1c(cccc1[N+]([O-])=O)C(O)=O
3990,0.1893,NC(=O)CC#N
2518,-1.9142373478,COC(=O)C(=O)c1ccccc1
9214,-1.55,O=C(O)CSC(CC(=O)O)C1=CC=CC=C1
3768,-1.1098,FC(F)(F)CCl
1193,-5.5693457861,Fc1ccccc1C(=O)c2cc(Cl)ccc2NC(=O)CBr
5587,-2.5687,CCCCCC[P](=O)(OCC)OCC
5044,-1.5687,CCCCO[P](=O)(CC)OCCCC
1029,-0.6605427703,[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2ccc(cc2)[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O
5294,-0.6598,CCCOC(=O)CCOC
4296,0.0119,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O
9159,-3.66,CCC1(C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O1)CC
8171,-4.96,CC12CCC3=C(C=CC4=C3C=CC(=C4)O)C1CCC2=O
225,-2.352215179,CC(=O)OC1(CCCCC1)C#C
2098,0.3819230911,[H+].[H+].[Cl-].[Cl-].CNc1nc(OC)ccc1N
7403,-3.42,CCOC1OC2=CC=C(O[S](C)(=O)=O)C=C2C1(C)C
8730,-0.83,O=C(C=C)CCC
1848,-2.639897679,OC[C@H]1O[C@@H](Oc2cc(O)cc(O)c2C(=O)CCc3ccc(O)cc3)[C@H](O)[C@@H](O)[C@@H]1O
3858,-2.3924,Oc1c(Cl)cc(Cl)cc1Cl
8249,-4.23,O=C1NC=NC2=C1C=N[N]2C(=O)C3=CC=CC=C3
8610,-1.4780000000000002,FC(F)(F)COC=C
3047,-6.295424349,CCCCCCCCCCCCS[Sn](CCCC)(CCCC)SCCCCCCCCCCCC
1255,-6.4612511717,CCCCc1nc(Cl)c(CO)n1Cc2ccc(cc2)c3ccccc3c4nnn(n4)C(c5ccccc5)(c6ccccc6)c7ccccc7
3971,-1.6021,CCCS
657,-2.7343475301,COC(=O)\C=C\c1ccccc1
4601,-4.808,Brc1ccc(Br)c(Br)c1
5077,-0.7773,N\C(NO)=C(/N)N=O
804,-2.854511354,CC(C)c1ccc(O)cc1C
2602,-1.491314993,[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2ccccc2C([O-])=O)c3ccc(cc3)[S]([O-])(=O)=O
1121,-4.5597626401,[Bi+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O
5943,-8.68,Clc1cc(Cl)c(Cl)c(c1)c2c(Cl)cc(Cl)c(Cl)c2Cl
7928,-0.01,CC1=NC2=C(C=NC=N2)N=C1
2102,-0.5694147178,CN=C(NCC1CCOC1)N[N+]([O-])=O
9760,-0.18,CC(C)C(C)O
5685,0.6855,COCC(C)OCC(C)OCC(C)O
2057,-2.1807658976,[Li].[Na].[K].CC(C)(C)c1ccc(cc1)[S](=O)(=O)Nc2ccc3cc(ccc3c2)[S](=O)(=O)c4cc5N=C6C(=C7Oc8c(ccc(N)c8[S](O)(=O)=O)N=C7C(=C6Oc5c(c4N)[S](O)(=O)=O)Cl)Cl
8881,-3.14,COc2ccc1C(OC(=O)c1c2OC)C4N(C)CCc5cc3OCOc3c(OC)c45
3418,-7.263233538400001,CC(=O)C(N=Nc1cc(ccc1Cl)C(=O)Nc2cc(Cl)ccc2C)C(=O)Nc3cc(C)c(NC(=O)C(N=Nc4cc(ccc4Cl)C(=O)Nc5cc(Cl)ccc5C)C(C)=O)cc3C
4962,-4.8953,CN(C)C(=O)Nc1ccc(Oc2ccc(Cl)cc2)cc1
7892,-5.32,CC12CCC(=O)CC1CCC3C4CCC(OC=O)C4(C)CCC23
8923,-1.73,O=C1C=CC(c2cc(ccc2O)O)(C=C1)O
2365,-1.4597341592,FC(F)Cl
7753,-3.62,OC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(O)C(=C3)O)O
8200,-2.46,CCC(=O)OCC1OC(CC1O)N2C=C(I)C(=O)NC2=O
3792,-0.2186,CCO[P](=O)(C#N)N(C)C
6151,-8.3221,CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c3ccc(Cl)cc3
515,-3.6974484249,CC(C)=CCC\C(C)=C\CCC(C)=O
3613,-7.547293505,CC(=O)OCCN(CCOC(C)=O)c1ccc(cc1)N=Nc2sc(cc2[N+]([O-])=O)[N+]([O-])=O
1453,-4.6698435423,CCC=C.C\C=C\C
8998,-1.68,C(CCO[N+](=O)O)CO[N+](=O)O
6068,-5.0774,CC(C)(C)c1ccc(O[P](=O)(Oc2ccccc2)Oc3ccccc3)cc1
5302,-1.5687,CCc1nc2N(C)C(=O)N(C)C(=O)c2n1C
6340,-0.1653,CC[S](=O)(=O)C(C)(CO)[S](=O)(=O)CC
5563,-1.4939,[O-]C(=O)[C@H](Cc1ccccc1)[NH2+]CCC#N
1035,-2.0485000681,CCC(=O)c1ccccc1
3403,-5.949075231,CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC
2183,-1.0208150872,CCN(CCO)c1ccc(cc1)N=Nc2sc3cc(OC)ccc3[n+]2C.CO[S]([O-])(=O)=O
3688,0.2948,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O
4476,-2.7894,CN1CC[C@]23[C@H]4Oc5c(OC(C)=O)ccc(C[C@@H]1[C@@H]2C=C[C@@H]4OC(C)=O)c35
6206,-1.2343,CCSC(=S)NC(C)C(O)=O
